"CnpjBase","CnpjSequencial","CnpjDv","NomeIf","Segmento","CodigoCompe","NomeAgencia","Endereco","Numero","Complemento","Bairro","Cep","MunicipioIbge","Municipio","UF","DataInicio","DDD","Telefone","Posicao"
90400888,2565,38,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00983","001-0983 VL MARIA ALTA-CAP-SP","AV ALBERTO BYINGTON 1991","","","VL MARIA","02127-001",3550308,"SAO PAULO","SP","29/09/2010","11","22079150","28/12/2021"
90400888,2569,61,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01042","001-1042 R DAS OLIMPIADAS-CAP-SP","R OLIMPIADAS 120","","","VL OLIMPIA","04551-000",3550308,"SAO PAULO","SP","29/11/2010","11","30469500","28/12/2021"
90400888,2570,3,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01046","001-1046 PÇA NIPPON-CAP-SP","PRAÇA NIPPON, 81","","ANT 5","JD JAPÃO","02124-030",3550308,"SAO PAULO","SP","30/11/2010","11","29349950","28/12/2021"
90400888,2571,86,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01133","001-1133 LAUZANE PAULISTA-CAP-SP","AV CONS MOREIRA DE BARROS , 2841","","","LAUZANE PAULISTA","02430-001",3550308,"SAO PAULO","SP","19/09/2011","11","32175950","28/12/2021"
90400888,2574,29,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01086","001-1086 GUAIANASES-CAP-SP","R HIPOLITO DE CAMARGO, 323 / 333","","","VILA LOURDES","08410-030",3550308,"SAO PAULO","SP","08/10/2010","11","25514600","28/12/2021"
90400888,2576,90,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01074","001-1074 DEP EMILIO CARLOS-CAP-SP","AV DEP EMILIO CARLOS 1861","","","LIMÃO","02721-100",3550308,"SAO PAULO","SP","27/12/2010","11","39341000","28/12/2021"
90400888,2577,71,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00990","CONSOLACAO-JARDINS-CAP-SP","R DA CONSOLAÇÃO, 3040","","","CERQUEIRA CESAR","01416-000",3550308,"SAO PAULO","SP","29/11/2010","11","20755100","28/12/2021"
90400888,2579,33,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01164","001-1164 PCA JACOMO ZANELLA-SP-SP","AV ERMANO MARQUETTI, 909","","","AGUA BRANCA","05038-001",3550308,"SAO PAULO","SP","26/12/2012","11","36125900","28/12/2021"
90400888,2610,27,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01135","001-1135 JOSE M WHITAKER-CAP-SP","R DOMINGOS OSWALDO BATAGLIA 445","","","MIRANDOPOLIS","04051-090",3550308,"SAO PAULO","SP","30/12/2010","11","50703900","28/12/2021"
90400888,2613,70,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01118","001-1118 CORIFEU A MARQUES-CAP-SP","AV CORIFEU DE AZEVEDO MARQUES,5963","","","VILA LAGEADO","05339-005",3550308,"SAO PAULO","SP","28/12/2011","11","37161500","28/12/2021"
90400888,2588,24,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01199","001-1199 BENEFICENCIA-CAP-SP","PÇA AMADEU AMARAL, 47","","CJ 11 E VG LJ 1 E 2 VG","BELA VISTA","01327-010",3550308,"SAO PAULO","SP","29/11/2010","11","30161910","28/12/2021"
90400888,2595,53,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01549","001-1549 VERGUEIRO-SP-SP","RUA VERGUEIRO, 1825","","","VL MARIANA","04101-000",3550308,"SAO PAULO","SP","28/12/2010","11","59041020","28/12/2021"
90400888,2597,15,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01547","001-1547 GRAJAU-CAP-SP","AV DONA BELMIRA MARIN, 2028  2040","","","PARQUE BRASIL","04846-000",3550308,"SAO PAULO","SP","21/10/2011","11","59234000","28/12/2021"
90400888,2598,4,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01087","001-1087 PERI PERI-SP-SP","AV MIN LAUDO FERREIRA DE CAMARGO ,146","","150 LT 14 QD20","JARDIM PERI PERI","05537-000",3550308,"SAO PAULO","SP","30/11/2011","11","374014000","28/12/2021"
90400888,2617,1,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00908","001-0908 JUDICIARIO-CAP-SP","AV IPIRANGA, 67","","81 S LOJA","REPUBLICA","01046-010",3550308,"SAO PAULO","SP","24/10/2011","11","31217000","28/12/2021"
90400888,2672,20,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01561","001-1561 MARIA ANTONIA-SP-SP","R MARIA ANTONIA, 118","","","VILA BUARQUE","01222-010",3550308,"SAO PAULO","SP","09/06/2011","11","32184000","28/12/2021"
90400888,2749,43,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01617","001 1617 SHOP RAPOSO SP SP","AV MIN LAUDO FERREIRA CAMARGO","","150 LT 14 QD20","JARDIM PERI PERI","05537-000",3550308,"SAO PAULO","SP","28/12/2011","11","37321500","28/12/2021"
90400888,2760,59,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01636","001-1636 - PB SP I","AV. PRES. JUSCELINO KUBITSCHECK,2041","","7 ANDAR","VILA OLIMPIA","04543-011",3550308,"SAO PAULO","SP","11/11/2011","11","35535999","28/12/2021"
90400888,2738,90,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01610","001-1610 VL JACUI-SP-SP","AV TEN LAUDELINO FERREIRA DO AMARAL","","410","VL JACUI","08060-000",3550308,"SAO PAULO","SP","21/05/2012","11","20302750","28/12/2021"
90400888,2767,25,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01744","001-1744 SELECT ITAIM BIBI-SP","R JOAQUIM FLORIANO ,140   /146","","","ITAIM BIBI","04534-001",3550308,"SAO PAULO","SP","03/04/2013","11","51719000","28/12/2021"
90400888,2789,30,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01725","001-1725 SELECT PANAMBY-SP","R JOSE RAMON URTIZA, 803","","","VILA ANDRADE","05717-270",3550308,"SAO PAULO","SP","03/04/2013","11","37402300","28/12/2021"
90400888,2871,74,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01727","001-1727 SELECT BERRINI-SP","R JAMES JOULE, 65","","LJ TERR TOR SU","CIDADE MONCOES","04576-080",3550308,"SAO PAULO","SP","29/04/2013","11","51059100","28/12/2021"
90400888,2872,55,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01755","001 1755 SELECT SEDE SANTANDER JK","AV PRES JUSCELINO KUBITSCHEK,2041","","","VILA NOVA CONCEICAO","04543-011",3550308,"SAO PAULO","SP","04/04/2013","11","31655700","28/12/2021"
90400888,2874,17,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01652","001-1652 SELECT MILK MELLOW-SP","R BRIG HAROLDO VELOSO","","/61","CHACARA ITAIM","04533-080",3550308,"SAO PAULO","SP","12/08/2013","11","51719100","28/12/2021"
90400888,2875,6,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01729","001-1729 SELECT PANAMERICANA-SP","PÇA PAN-AMERICANA,301","","","ALTO DE PINHEIROS","05461-000",3550308,"SAO PAULO","SP","04/04/2013","11","30244800","28/12/2021"
90400888,2876,89,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01726","001 1726 SELECT VL NV CONCEICAO-SP","R JOAO LOURENCO","","","VILA NOVA CONCEIÇÃO","04508-030",3550308,"SAO PAULO","SP","25/11/2013","11","33891600","28/12/2021"
90400888,2899,75,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01782","001-1782 SELECT G.MONTEIRO-SP","AL GABRIEL MONTEIRO DA SILVA","","","JARDIM AMERICA","01442-000",3550308,"SAO PAULO","SP","25/11/2013","11","30654100","28/12/2021"
90400888,2900,43,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01784","001-1784 SELECT BELA PAULISTA-SP","AV PAULISTA, 709","","","BELA VISTA","01311-100",3550308,"SAO PAULO","SP","21/10/2013","11","32799100","28/12/2021"
90400888,2901,24,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01785","001-1785 SELECT ADOLFO PINHEIRO-SP","AV ADOLFO PINHEIRO, 2115","","","SANTO AMARO","04733-400",3550308,"SAO PAULO","SP","21/10/2013","11","55412900","28/12/2021"
90400888,2939,5,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01807","001-1807 SELECT ANA ROSA-SP","AV CONS RODRIGUES ALVES","","","VL MARIANA","04014-010",3550308,"SAO PAULO","SP","22/12/2014","11","30937900","28/12/2021"
90400888,2943,83,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01813","001-1813 SELECT PARAISO-SP","PCA OSWALDO CRUZ","","","PARAISO","04004-070",3550308,"SAO PAULO","SP","22/12/2014","11","32864300","28/12/2021"
90400888,2951,93,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01819","001-1819 SELECT PACAEMBU-SP","AV ARNOLFO AZEVEDO","","","PACAEMBU","01236-030",3550308,"SAO PAULO","SP","18/11/2015","11","38795600","28/12/2021"
60701190,1481,95,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02000","SP/AV.LUIZ CARLOS BERRINI","AV. ENGENHEIRO LUIZ CARLOS BERRINI, 1088","","","BROOKLINI","04571-000",3550308,"SAO PAULO","SP","27/07/1992","11","30034828","28/12/2021"
90400888,2933,1,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01810","001-1810 SELECT BROOKLIN-SP","R JOAQUIM NABUCO","","","BROOKLIN PAULISTA","04621-001",3550308,"SAO PAULO","SP","22/12/2014","11","50912000","28/12/2021"
92228410,1,2,"OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO","Sociedade de Crédito, Financiamento e Investimento","null","MATRIZ","AV SAO GABRIEL","","CJ 505","JARDIM PAULISTA","01435-001",3550308,"SAO PAULO","SP","08/02/1968","null","null","28/12/2021"
90400888,2967,50,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","01619","001 1619 SELECT ANALIA FRANCO SP","R EMILIA MARENGO","","","VL REGENTE FEIJO","03336-000",3550308,"SAO PAULO","SP","18/04/2016","11","26721100","28/12/2021"
360305,4050,7,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04050","BELAS ARTES, SP","AVENIDA DA CONSOLACAO, NUM 2382","","","CONSOLACAO","01302-001",3550308,"SAO PAULO","SP","18/05/1999","11","35838750","28/12/2021"
360305,4067,55,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04067","CANGAIBA, SP","AVENIDA CANGAIBA, NUM 1345","","","CANGAIBA","03711-012",3550308,"SAO PAULO","SP","17/05/1999","11","35830715","28/12/2021"
58160789,180,94,"BANCO SAFRA S.A.","Banco Múltiplo","00200","SIRIO LIBANES","RUA BARATA RIBEIRO","142","LOJA","BELA VISTA","01308-000",3550308,"SAO PAULO","SP","10/04/2012","11","31226700","28/12/2021"
360305,3097,17,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03097","FUNCHAL, SP","RUA FUNCHAL NUM 491","","","VILA OLIMPIA","04551-060",3550308,"SAO PAULO","SP","07/05/2007","11","35559400","28/12/2021"
92880749,1,99,"ITAUVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","AV. BRIGADEIRO FARIA LIMA","","3º ANDAR, PARTE","ITAIM BIBI","04538-132",3550308,"SAO PAULO","SP","15/04/1968","null","null","28/12/2021"
94968518,1,67,"DECYSEO CORRETORA DE CAMBIO LTDA.","Sociedade Corretora de Câmbio","null","SÃO PAULO","AV SAO LUIS 192","","CONJ 25","VILA BUARQUE","01046-913",3550308,"SAO PAULO","SP","28/08/2007","11","32312131","28/12/2021"
96477906,1,70,"SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA","Sociedade Corretora de TVM","null","MATRIZ","RUA XV DE NOVEMBRO 184  5 ANDAR CJ.501","","","CENTRO","10139-040",3550308,"SAO PAULO","SP","03/06/1993","11","32914788","28/12/2021"
360305,4077,27,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04077","BOM RETIRO, SP","RUA DA GRACA, NUM 121/127","","","BOM RETIRO","01125-001",3550308,"SAO PAULO","SP","19/05/1999","11","35031451","28/12/2021"
28650236,1,92,"BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","ALAMEDA VICENTE PINZON","162","11º ANDAR - CONJUNTO 1101","VILA OLÍMPIA","04547-130",3550308,"SAO PAULO","SP","09/02/2021","31","30788750","28/12/2021"
360305,3006,80,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03006","BORGES LAGOA, SP","RUA BORGES LAGOA NUM 1151 A 1159","","","VILA CLEMENTINO","04038-033",3550308,"SAO PAULO","SP","22/08/2005","11","21894700","28/12/2021"
360305,4155,84,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04155","CENTRO EMPRESARIAL, SP","AVENIDA MARIA COELHO AGUIAR, NUM 215","","","JARDIM SAO LUIS","05805-000",3550308,"SAO PAULO","SP","18/05/1999","11","8164553","28/12/2021"
34978626,1,99,"INTEGRAL ACCESS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedade Distribuidora de TVM","null","MATRIZ","AV. BRIGADEIRO FARIA LIMA, 1663","","3º ANDAR","JARDIM PAULISTANO","01452-001",3550308,"SAO PAULO","SP","26/11/2019","11","31039961","28/12/2021"
360305,4159,8,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04159","CENTRAL PLAZA SHOPPING, SP","RUA DOUTOR FRANCISCO MESQUITA, NUM 1000","","SALA 126/126A","QUINTA DA PAINEIRA","03153-001",3550308,"SAO PAULO","SP","18/05/1999","11","20670800","28/12/2021"
60701190,1439,83,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02948","SP/PRACA AMADEU AMARAL","RUA TREZE DE MAIO, 1.647","","","BELA VISTA","01327-001",3550308,"SAO PAULO","SP","24/02/1992","11","30034828","28/12/2021"
32997490,1,39,"CREDITAS SOCIEDADE DE CRÉDITO DIRETO S.A.","Sociedade de Crédito Direto","null","MATRIZ","AVENIDA ENGENHEIRO LUIS CARLOS BERRINI,","","105  12 ANDAR","","04570-030",3550308,"SAO PAULO","SP","29/04/2019","11","35228009","28/12/2021"
360305,3007,60,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03007","REAL PARQUE, SP","AVENIDA MORUMBI NUM 6918","","","MORUMBI","05650-002",3550308,"SAO PAULO","SP","27/12/2004","11","21470300","28/12/2021"
60746948,2662,28,"BANCO BRADESCO S.A.","Banco Múltiplo","02392","VILA SABRINA,URB.SAO PAULO, SP","AVENIDA GUSTAVO ADOLFO","","","VILA GUSTAVO","02209-001",3550308,"SAO PAULO","SP","14/12/1990","11","29512966","28/12/2021"
360305,3011,47,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03011","FORUM RUY BARBOSA, SP","AVENIDA MARQUES DE SAO VICENTE NUM 121","","LOJA A","VARZEA DA BARRA FUNDA","01139-001",3550308,"SAO PAULO","SP","19/05/2005","11","21856651","28/12/2021"
360305,3012,28,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03012","PARQUE SAO DOMINGOS, SP","AVENIDA MUTINGA NUM 1698","","","JARDIM SANTO ELIAS","05110-000",3550308,"SAO PAULO","SP","09/09/2005","11","28772300","28/12/2021"
360305,3019,2,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03019","SERRA DA CANTAREIRA, SP","RUA MARIA AMALIA LOPES AZEVEDO NUM 1000","","","VILA ALBERTINA","02350-001",3550308,"SAO PAULO","SP","02/09/2005","11","69767999","28/12/2021"
360305,3033,52,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03033","TUTOIA, SP","RUA TUTOIA NUM 1074 1086 1092 1094","","","PARAISO","04007-005",3550308,"SAO PAULO","SP","05/06/2006","11","28772200","28/12/2021"
360305,3039,48,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03039","ALVARES PENTEADO, SP","RUA ALVARES PENTEADO NUM 195","","","CENTRO","01012-001",3550308,"SAO PAULO","SP","21/06/2005","11","31168100","28/12/2021"
360305,4631,20,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04631","CIDADE ADEMAR, SP","AVENIDA CUPECE, NUM 3255","","","CIDADE ADEMAR","04365-001",3550308,"SAO PAULO","SP","29/04/2013","11","55642250","28/12/2021"
360305,3045,96,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03045","NOVA AUGUSTA, SP","RUA AUGUSTA NUM 551","","LOJA 03","CONSOLACAO","01305-000",3550308,"SAO PAULO","SP","20/04/2005","11","21754750","28/12/2021"
360305,3051,34,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03051","MONTEIRO DE MELO, SP","RUA MONTEIRO DE MELO NUM 187 A 199","","","LAPA","05050-000",3550308,"SAO PAULO","SP","01/02/2006","11","34756250","28/12/2021"
360305,4988,54,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","04988","BRASILANDIA, SP","RUA PARAPUA, NUM 1365","","","ITABERABA","02831-001",3550308,"SAO PAULO","SP","27/08/2013","11","34752950","28/12/2021"
65913436,1,17,"GUIDE INVESTIMENTOS S.A. CORRETORA DE VALORES","Sociedade Corretora de TVM","null","MATRIZ","RUA IGUATEMI","","27º ANDAR","ITAIM BIBI","01451-011",3550308,"SAO PAULO","SP","02/05/1991","null","null","28/12/2021"
92856905,1,86,"ADVANCED CORRETORA DE CÂMBIO LTDA","Sociedade Corretora de Câmbio","null","MATRIZ","AVENIDA PAULISTA","1450","CONJS. 81, 82, 83 E 84","BELA VISTA","01310-000",3550308,"SAO PAULO","SP","23/02/2000","11","30652320","28/12/2021"
0,3982,92,"BANCO DO BRASIL S.A.","Banco Múltiplo","03571","JACANA","AV GUAPIRA 2117","","","TUCURUVI","02265-002",3550308,"SAO PAULO","SP","30/03/1992","11","38093000","28/12/2021"
360305,5027,11,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","02212","BRIGADEIRO PAULISTA, SP","AVENIDA BRIGADEIRO LUIS ANTONIO, N 2576","","","JARDIM PAULISTA","01402-000",3550308,"SAO PAULO","SP","28/03/2014","11","31496500","28/12/2021"
34590184,1,9,"STONE SOCIEDADE DE CRÉDITO DIRETO S.A.","Sociedade de Crédito Direto","null","MATRIZ","RUA GOMES DE CARVALHO, Nº 1609","","8º ANDAR","VILA OLIMPIA","04547-006",3550308,"SAO PAULO","SP","12/12/2019","null","null","28/12/2021"
60746948,3384,7,"BANCO BRADESCO S.A.","Banco Múltiplo","02375","PRIME EDIFICIO DACON, URB. SAO PAULO, SP","AV. BRIGADEIRO FARIA LIMA, 2785","","","JARDIM PAULISTANO","01452-000",3550308,"SAO PAULO","SP","19/05/2003","11","30947300","28/12/2021"
360305,5043,31,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01304","BARREIRA GRANDE, SP","AVENIDA DA BARREIRA GRANDE, NUM 3783","","","VILA BANCARIA","03916-000",3550308,"SAO PAULO","SP","18/07/2013","11","20664350","28/12/2021"
360305,3053,4,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03053","LIBERO BADARO, SP","RUA LIBERO BADARO, NUM 509","","","CENTRO","01009-000",3550308,"SAO PAULO","SP","09/06/2005","11","31168100","28/12/2021"
360305,3059,91,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03059","VILA DOS REMEDIOS, SP","AVENIDA DOS REMEDIOS NUM 844","","","VILA DOS REMEDIOS","05107-001",3550308,"SAO PAULO","SP","02/02/2006","11","34756000","28/12/2021"
60701190,2764,36,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06480","SP/AV. INDIANÓPOLIS","AV. INDIANÓPOLIS, 451","","","INDIANÓPOLIS","04063-000",3550308,"SAO PAULO","SP","23/12/2005","11","30034828","28/12/2021"
60701190,2794,51,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06748","SP/AV. RAGUEB CHOHFI","AV. RAGUEB CHOHFI, 1.500","","","JARDIM TRÊS MARIAS","08375-000",3550308,"SAO PAULO","SP","03/03/2006","11","30034828","28/12/2021"
60701190,1047,32,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01024","SAO PAULO/BRAZ LEME","RUA DR. CESAR,","","","SANTANA","02013-003",3550308,"SAO PAULO","SP","31/01/1966","11","30034828","28/12/2021"
60701190,1079,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03751","PERSONNAL. ANÁLIA FRANCO","RUA ELEONORA CINTRA, 111","","","VILA REGENTE FEIJÓ","03337-000",3550308,"SAO PAULO","SP","19/09/2001","11","30034828","28/12/2021"
60701190,1612,99,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02960","SP/RUA SAO BENTO","RUA SAO BENTO, 515","","","CENTRO","01011-100",3550308,"SAO PAULO","SP","13/04/1998","11","30034828","28/12/2021"
60701190,1634,2,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04836","SÃO PAULO-FAGUNDES FILHO","AV. FAGUNDES FILHO, 191","","LOJAS 1 E 2 - BLOCO A","VILA MONTE ALEGRE","04304-010",3550308,"SAO PAULO","SP","06/11/1998","11","30034828","28/12/2021"
60701190,2925,55,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06767","SP/RUA ZILDA","RUA ZILDA, 706/708/716","","","CASA VERDE ALTA","02545-000",3550308,"SAO PAULO","SP","28/12/2006","11","30034828","28/12/2021"
360305,3088,26,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03088","CHACARA FLORA, SP","RUA ESTUARIO, NUM 36","","","SANTO AMARO","04645-100",3550308,"SAO PAULO","SP","23/02/2006","11","35211400","28/12/2021"
60701190,3195,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","07880","SP/VILA MESQUITA","AV. CANGAIBA, 1231","","","CANGAIBA","03711-000",3550308,"SAO PAULO","SP","22/12/2008","11","30034828","28/12/2021"
60701190,3368,62,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06968","SP/ NOVA AV. DOS TAJURAS","AV. DOS TAJURAS, 285","","PARTE","CIDADE JARDIM","05670-000",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
60701190,3383,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","09182","SP/NOVA MARECHAL TITO","AVENIDA MARECHA TITO, Nº 81","","PARTE","SÃO MIGUEL PAULISTA","08010-090",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
60701190,3468,25,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","09634","PERSONNALITÉ/CENTER 3","AV. PAULISTA, 2064","","SUBSOLO - PARTE","BELA VISTA","01310-928",3550308,"SAO PAULO","SP","09/11/2009","11","30034828","28/12/2021"
60701190,3835,18,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","08137","SP/ITABERABA","AVENIDA ITABERABA, Nº 832","","PARTE","NOSSA SRA DO O","02734-000",3550308,"SAO PAULO","SP","19/10/2009","11","30034828","28/12/2021"
360305,3107,23,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03107","NOVA ACLIMACAO, SP","AVENIDA DA ACLIMACAO NUM 775","","","ACLIMACAO","01531-001",3550308,"SAO PAULO","SP","04/10/2005","11","28772250","28/12/2021"
60746948,2844,71,"BANCO BRADESCO S.A.","Banco Múltiplo","02590","JARDIM DAS PERDIZES - URB. SÃO PAULO, SP","AVENIDA MARQUÊS DE SÃO VICENTE","","16º ANDAR, SALAS 1.612, 1.614 E 1.616","BARRA FUNDA","05036-040",3550308,"SAO PAULO","SP","24/06/1996","11","62212600","28/12/2021"
60746948,3306,86,"BANCO BRADESCO S.A.","Banco Múltiplo","02377","PRIME ITAIM BIBI, URB.SAO PAULO,SP","RUA JOAQUIM FLORIANO","","PAVIMENTO SUPERIOR","ITAIM BIBI","04534-012",3550308,"SAO PAULO","SP","19/05/2003","11","37043488","28/12/2021"
60701190,4832,29,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05670","SP-AV. COTOVIA - MOEMA","AVENIDA COTOVIA","","","INDIANOPOLIS","04517-002",3550308,"SAO PAULO","SP","25/06/2014","11","30034828","28/12/2021"
360305,3108,4,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03108","AVENIDA ORATORIO, SP","AVENIDA DO ORATORIO NUM 4450 A 4500","","","PARQUE SAO LUCAS","03220-200",3550308,"SAO PAULO","SP","22/06/2005","11","61699773","28/12/2021"
360305,3116,14,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03116","VICENTE RAO, SP","AVENIDA PROFESSOR VICENTE RAO NUM 1255","","","JARDIM PETROPOLIS","04636-001",3550308,"SAO PAULO","SP","20/10/2005","11","21555750","28/12/2021"
360305,3117,3,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03117","METRO SAUDE, SP","AVENIDA JABAQUARA NUM 1185","","","MIRANDOPOLIS","04045-002",3550308,"SAO PAULO","SP","25/07/2005","11","21674550","28/12/2021"
360305,3149,82,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03149","BIXIGA, SP","RUA RUI BARBOSA NUM 161 A 163","","","BELA VISTA","01326-010",3550308,"SAO PAULO","SP","17/11/2005","11","33210200","28/12/2021"
360305,3191,94,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03191","METRO CONCEICAO, SP","AVENIDA ENGENHEIRO GEORGE CORBISIER","","","JABAQUARA","04345-000",3550308,"SAO PAULO","SP","27/12/2005","11","33210300","28/12/2021"
360305,3124,24,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03124","SAO JOAO CLIMACO, SP","RUA SAO JOAO CLIMACO NUM 602","","","SAO JOAO CLIMACO","04255-000",3550308,"SAO PAULO","SP","15/09/2005","11","28772150","28/12/2021"
360305,5348,34,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03288","BERNARDINO DE CAMPOS, SP","AVENIDA BERNARDINO DE CAMPOS, NUM 358","","PCA RODRIGUES DE ABREU - 182, 186, 190","PARAISO","04004-041",3550308,"SAO PAULO","SP","25/02/2015","11","30582550","28/12/2021"
360305,3193,56,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03193","VEREADOR JOSE DINIZ, SP","AVENIDA VEREADOR JOSE DINIZ NUM 3600","","","SANTO AMARO","04604-005",3550308,"SAO PAULO","SP","10/03/2006","11","35211200","28/12/2021"
360305,3208,77,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03208","SERRA DE BRAGANCA, SP","RUA SERRA DE BRAGANCA NUM 1280","","","VILA GOMES CARDIM","03318-000",3550308,"SAO PAULO","SP","10/02/2006","11","35211300","28/12/2021"
360305,3216,87,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03216","GRAJAU, SP","AVENIDA DONA BELMIRA MARIN NUM 1117","","","PARQUE BRASIL","04846-010",3550308,"SAO PAULO","SP","31/03/2006","11","35217500","28/12/2021"
360305,3232,5,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","03232","TAMANDARE, SP","RUA TAMANDARE NUM 649","","","LIBERDADE","01525-001",3550308,"SAO PAULO","SP","02/05/2008","11","34752574","28/12/2021"
