address;lon;lat
Avenida Nossa Senhora do Sabará, Campo Grande, São Paulo, 04685-006;-46.685537343546144;-23.67676984803721
Rua Padre Raposo, Móoca, São Paulo, 03118-000;-46.59954157022257;-23.557841156164095
Rua Doutor Rubens Gomes Bueno 691, Santo Amaro, São Paulo, 04730-000;-46.72154997788442;-23.639409986156693
Avenida Brigadeiro Faria Lima, Pinheiros, São Paulo, 01452-000;-46.68775988588472;-23.575614964857515
Praça Charles Miller;-46.665719999999965;-23.544599999999946
Praça Eduardo Rudge;-46.615849999999966;-23.531469999999956
Avenida Angélica, Consolação, São Paulo, 01228-200;-46.66088392885935;-23.552093989399054
Praça Marco Antônio Primon Maestre 250, Limão, São Paulo, 02710-030;-46.67296997582213;-23.505770011574853
Avenida Marechal Tito 687, São Miguel, São Paulo, 08010-090;-46.44101002553526;-23.49341001524283
Avenida Pavão 505, Moema, São Paulo, 04516-012;-46.67026185387923;-23.6049122201832
Avenida Presidente Altino, Jaguaré, São Paulo, 05323-001;-46.74891734784451;-23.549350800222992
Avenida Cruzeiro do Sul 248, Pari, São Paulo, 03033-020;-46.62532002973617;-23.529550015707287
Avenida Pedroso de Morais, Pinheiros, São Paulo, 05420-002;-46.6976724767358;-23.558851186110566
Rua da Quitanda 89, Sé, São Paulo, 01012-010;-46.63508000161269;-23.54780001731021
Avenida Morumbi 6885, Morumbi, São Paulo, 05650-002;-46.7040100072995;-23.617399988517818
Estrada de Itapecerica 3848, Capão Redondo, São Paulo, 05835-004;-46.76586732727807;-23.658837365602988
Avenida dos Tajurás 350, Morumbi, São Paulo, 05670-000;-46.69439998767078;-23.586789990582872
Avenida Presidente Altino, Jaguaré, São Paulo, 05323-002;-46.75481310558236;-23.537857954361673
Rua Conselheiro Moreira de Barros 761, Santana, São Paulo, 02018-012;-46.631879958618384;-23.49387998855387
Rua Voluntários da Pátria 3998, Santana, São Paulo, 02402-500;-46.62848000723332;-23.48563999099919
Rua Vergueiro 4600, Vila Mariana, São Paulo, 04102-002;-46.62323997664416;-23.59454999845221
Rua Zilda 578, Casa Verde, São Paulo, 02545-000;-46.66147000466543;-23.494679999302463
Avenida Washington Luís 6831, Campo Belo, São Paulo, 04627-005;-46.66186998908495;-23.623690020117763
Avenida Professor Abraão de Morais 2177, Cursino, São Paulo, 04123-011;-46.62838001112843;-23.62456999422264
Avenida da Liberdade 937, Liberdade, São Paulo, 01503-010;-46.63832002628516;-23.56085001191164
Avenida Alberto Byington 1991, Vila Maria, São Paulo, 02127-002;-46.58725001224656;-23.501210004790323
Rua Olimpíadas 120, Itaim Bibi, São Paulo, 04551-000;-46.6847059892619;-23.59537510486814
Praça Nippon 81, Vila Maria, São Paulo, 02124-030;-46.57747000762143;-23.506080016263795
Rua Conselheiro Moreira de Barros 2841, Mandaqui, São Paulo, 02430-001;-46.646100024993586;-23.483140004558095
Rua Hipólito de Camargo 323, Guaianases, São Paulo, 08410-030;-46.41426999420591;-23.543730016585315
Avenida Deputado Emílio Carlos 1861, Limão, São Paulo, 02721-100;-46.67588997943136;-23.490920003266496
Rua da Consolação 3040, Jardim Paulista, São Paulo, 01416-000;-46.66697004189109;-23.559329995680287
Avenida Ermano Marchetti 909, Lapa, São Paulo, 05038-001;-46.700445350593114;-23.51463215306633
Rua Domingos Osvaldo Bataglia 445, Saúde, São Paulo, 04051-090;-46.64613769866213;-23.609321866724333
Avenida Corifeu de Azevedo Marques 5963, Rio Pequeno, São Paulo, 05339-005;-46.75764002220595;-23.551970014139997
Praça Amadeu Amaral 47, Bela Vista, São Paulo, 01327-010;-46.643619987482026;-23.56822000982622
Rua Vergueiro 1825, Vila Mariana, São Paulo, 04101-000;-46.6401200399921;-23.578339984444128
Avenida Dona Belmira Marin 2028, Grajau, São Paulo, 04846-010;-46.687950029358234;-23.74713998928067
Avenida Ministro Laudo Ferreira de Camargo 146, Butantã, São Paulo, 05537-001;-46.73608000703905;-23.588360004866658
Avenida Ipiranga 67, República, São Paulo, 01046-010;-46.6459100072486;-23.546739999925137
Rua Maria Antônia 118, Consolação, São Paulo, 01222-010;-46.64972997580176;-23.547150000718958
Avenida Ministro Laudo Ferreira de Camargo, Butantã, São Paulo, 05533-000;-46.7355408002615;-23.589699660547502
Avenida Presidente Juscelino Kubitschek 2041, Itaim Bibi, São Paulo, 04543-011;-46.69059996804717;-23.5903999924615
Avenida Ten. Laudelino Ferreira do Amaral, Vila Jacuí, São Paulo, 08060-000;-46.454756077293574;-23.500558416403702
Rua Joaquim Floriano 140, Itaim Bibi, São Paulo, 04534-001;-46.671459975965064;-23.58358001503329
Rua José Ramon Urtiza 803, Vila Andrade, São Paulo, 05717-270;-46.731169494988706;-23.633470769584576
Rua James Joule 65, Itaim Bibi, São Paulo, 04576-080;-46.69594996920597;-23.610999986348205
Avenida Presidente Juscelino Kubitschek 2041, Itaim Bibi, São Paulo, 04543-011;-46.69059996804717;-23.5903999924615
Rua Brigadeiro Haroldo Veloso, Itaim Bibi, São Paulo, 04533-080;-46.68698731548333;-23.586250300856044
Praça Panamericana 301, Alto de Pinheiros, São Paulo, 05461-000;-46.70995998508761;-23.55333999430451
Rua João Lourenço, Moema, São Paulo, 04508-030;-46.667434871967295;-23.590985993530673
Alameda Gabriel Monteiro da Silva, Jardim Paulista, São Paulo, 01442-000;-46.67608984810565;-23.56469987516835
Avenida Paulista 709, Jardim Paulista, São Paulo, 01311-100;-46.65012996022131;-23.567059996336255
Avenida Adolfo Pinheiro 2115, Santo Amaro, São Paulo, 04733-400;-46.694550023737634;-23.63605999091456
Avenida Conselheiro Rodrigues Alves, Vila Mariana, São Paulo, 04014-010;-46.63955141605647;-23.5819985986494
Praça Oswaldo Cruz;-46.64433999999994;-23.571469999999977
Avenida Arnolfo Azevedo, Perdizes, São Paulo, 01236-030;-46.668632085442745;-23.545620609054684
Avenida Engenheiro Luís Carlos Berrini 1088, Itaim Bibi, São Paulo, 04571-000;-46.6935199716564;-23.606219996514838
Rua Joaquim Nabuco, Campo Belo, São Paulo, 04621-001;-46.6837899231742;-23.62397997110336
Avenida São Gabriel, Itaim Bibi, São Paulo, 01435-001;-46.670307640748696;-23.581707164882406
Rua Emília Marengo, Tatuapé, São Paulo, 03336-000;-46.56049781526082;-23.55420027669454
Rua da Consolação 2382, Consolação, São Paulo, 01302-001;-46.66252998014099;-23.555120017172356
Avenida Cangaíba 1345, Cangaíba, São Paulo, 03711-012;-46.540970004415584;-23.51061001583497
Rua Barata Ribeiro 142, Bela Vista, São Paulo, 01308-000;-46.65168002557553;-23.555969984063864
Rua Funchal 491, Itaim Bibi, São Paulo, 04551-060;-46.690069980309374;-23.59505002088615
Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo, 04538-132;-46.68227378111244;-23.587956396220477
Avenida São Luís 192, República, São Paulo, 01046-000;-46.64312998142239;-23.546420020771407
Rua Quinze de Novembro 184, Sé, São Paulo, 01013-001;-46.634060007815265;-23.547299994876283
Rua da Graça 121, Bom Retiro, São Paulo, 01125-001;-46.638659996277966;-23.530060012606
Alameda Vicente Pinzon 162, Itaim Bibi, São Paulo, 04547-130;-46.687339994445125;-23.597799997589462
Rua Borges Lagoa 1151, Vila Mariana, São Paulo, 04038-033;-46.647959969308204;-23.596699998526233
Avenida Maria Coelho de Aguiar 215, Jardim São Luís, São Paulo, 05805-000;-46.73164002910798;-23.64838000556844
Avenida Brigadeiro Faria Lima 1663, Pinheiros, São Paulo, 01452-001;-46.68999001695309;-23.571850002543925
Avenida Doutor Francisco Mesquita 1000, Vila Prudente, São Paulo, 03153-001;-46.58567999796276;-23.592940002490266
Rua Treze de Maio 1, Bela Vista, São Paulo, 01327-000;-46.6468812359432;-23.55334092491453
Nan;100.77393496801147;18.776095735718457
Avenida Morumbi 6918, Vila Andrade, São Paulo, 05650-002;-46.70375000066298;-23.617809989311638
Avenida Gustavo Adolfo, Tucuruvi, São Paulo, 02209-000;-46.5940765990193;-23.481350939080954
Avenida Marquês de São Vicente 121, Barra Funda, São Paulo, 01139-001;-46.661019980283925;-23.522590018586527
Avenida Mutinga 1698, Pirituba, São Paulo, 05110-000;-46.74226995871507;-23.484110000303062
Rua Maria Amália Lopes de Azevedo 1000, Tremembé, São Paulo, 02350-001;-46.61587999510388;-23.458270017736723
Rua Tutóia 1074, Moema, São Paulo, 04007-005;-46.65075569588151;-23.58021079303034
Rua Álvares Penteado 195, Sé, São Paulo, 01012-001;-46.63502996165073;-23.546859986869094
Avenida Cupecê 3255, Cidade Ademar, São Paulo, 04365-001;-46.653790002061896;-23.667049982429972
Rua Augusta 551, Consolação, São Paulo, 01305-000;-46.651190019515894;-23.55164999307675
Rua Monteiro de Melo 187, Lapa, São Paulo, 05050-000;-46.70283997743522;-23.523040001058504
Rua Parapuã 1365, Brasilândia, São Paulo, 02831-001;-46.69052373018008;-23.472970895773855
Rua Iguatemi, Itaim Bibi, São Paulo, 01451-011;-46.68240896627628;-23.584334803144664
Avenida Paulista 1450, Bela Vista, São Paulo, 01310-100;-46.65516002413591;-23.5623499953944
Avenida Guapira 2117, Jaçanã, São Paulo, 02265-002;-46.586149971273784;-23.47089002070524
Avenida Brigadeiro Luís Antônio 2576, Jardim Paulista, São Paulo, 01402-000;-46.651120030624384;-23.569680011630837
Rua Gomes de Carvalho 1609, Itaim Bibi, São Paulo, 04547-006;-46.688090007141284;-23.59581998251184
Avenida Brigadeiro Faria Lima 2785, Pinheiros, São Paulo, 01452-000;-46.68454001968939;-23.58073000031557
Avenida da Barreira Grande 3783, São Mateus, São Paulo, 03916-000;-46.50137003813933;-23.59179997983938
Rua Líbero Badaró 509, Sé, São Paulo, 01009-000;-46.63571995992015;-23.545169985641337
Avenida dos Remédios 844, Jaguara, São Paulo, 05107-001;-46.75305998267282;-23.517019992469358
Avenida Indianópolis 451, Moema, São Paulo, 04063-000;-46.65543000523721;-23.602609994636197
Avenida Ragueb Chohfi 1, Iguatemi, São Paulo, 08375-001;-46.46218003074739;-23.598409990593055
Rua Doutor César, Santana, São Paulo, 02013-003;-46.635188269181185;-23.503368608684127
Rua Eleonora Cintra 111, Vila Formosa, São Paulo, 03337-000;-46.56299001842876;-23.55374999509833
Rua São Bento 515, Sé, São Paulo, 01010-001;-46.634520006661546;-23.544859980952396
Avenida Fagundes Filho 191, Saúde, São Paulo, 04304-010;-46.63951997954376;-23.626889979293054
Rua Zilda 706, Casa Verde, São Paulo, 02545-000;-46.66170997855332;-23.49364001466597
Rua Estuário 36, Santo Amaro, São Paulo, 04645-100;-46.68100000670228;-23.652140001604394
Avenida Cangaíba 1231, Cangaíba, São Paulo, 03711-000;-46.54221002317138;-23.510630006674035
Avenida dos Tajurás 285, Morumbi, São Paulo, 05670-000;-46.694940033692376;-23.586299984523237
Avenida Marechal Tito 81, São Miguel, São Paulo, 08010-090;-46.444290031885856;-23.49267001892099
Avenida Paulista 2064, Consolação, São Paulo, 01310-200;-46.6595699948536;-23.558399981613462
Avenida Itaberaba 832, Freguesia do Ó, São Paulo, 02734-000;-46.69715000628361;-23.494009991872133
Avenida da Aclimação 775, Liberdade, São Paulo, 01531-000;-46.63232998299986;-23.57298998328531
Avenida Marquês de São Vicente, Barra Funda, São Paulo, 05036-040;-46.68635484848609;-23.516112763715377
Rua Joaquim Floriano, Itaim Bibi, São Paulo, 04534-012;-46.67648896469456;-23.585113326034048
Avenida Cotovia, Moema, São Paulo, 04517-002;-46.66897419762793;-23.608764533922752
Avenida do Oratório 4450, São Lucas, São Paulo, 03221-200;-46.53056001594783;-23.602110014111787
Avenida Professor Vicente Ráo 1255, Campo Belo, São Paulo, 04636-001;-46.67909999689044;-23.63408001774647
Avenida Jabaquara 1185, Saúde, São Paulo, 04045-010;-46.63810997579159;-23.61447001044381
Rua Rui Barbosa 161, Bela Vista, São Paulo, 01326-010;-46.64528999787069;-23.556819992864888
Avenida Engenheiro George Corbisier, Jabaquara, São Paulo, 04345-000;-46.64317080884929;-23.639941243848465
Rua São João Clímaco 602, Sacomã, São Paulo, 04255-000;-46.59208664242413;-23.62400952262008
Avenida Bernardino de Campos 358, Vila Mariana, São Paulo, 04004-041;-46.64207998041161;-23.57467001004828
Avenida Vereador José Diniz 3600, Campo Belo, São Paulo, 04604-007;-46.674460026749614;-23.61688001715433
Rua Serra de Bragança 1280, Tatuapé, São Paulo, 03318-000;-46.56276001900562;-23.544030004899966
Avenida Dona Belmira Marin 1117, Grajau, São Paulo, 04846-000;-46.69140002070526;-23.739730009687932
Rua Tamandaré 649, Liberdade, São Paulo, 01525-000;-46.63521000493094;-23.564530002681792
Rua Luís Góis 2095, Saúde, São Paulo, 04043-400;-46.64817999426657;-23.603989991175013
Rua Bartolomeu Paes 810, Lapa, São Paulo, 05092-000;-46.721210007891614;-23.514099988860124
Rua Fradique Coutinho 1339, Pinheiros, São Paulo, 05416-011;-46.691570005701664;-23.556110003756416
Avenida Engenheiro Luís Carlos Berrini 1376, Itaim Bibi, São Paulo, 04571-000;-46.69435003152785;-23.608790013756973
Avenida Águia de Haia 1586, Itaquera, São Paulo, 03694-000;-46.47341999526762;-23.5320600185227
Rua Heitor Penteado 2200, Perdizes, São Paulo, 05438-300;-46.69708999185687;-23.540610020766323
Avenida Washington Luís 6971, Campo Belo, São Paulo, 04627-005;-46.66193997797646;-23.622749989676635
Avenida Sapopemba, Água Rasa, São Paulo, 03345-001;-46.57688448506138;-23.559020287272823
Rua Alves Guimarães, Pinheiros, São Paulo, 05410-002;-46.68170319404328;-23.55084892911141
Avenida Paulista 2028, Consolação, São Paulo, 01310-200;-46.659339995430486;-23.558639997410893
Avenida Magalhães de Castro 4800, Morumbi, São Paulo, 05502-001;-46.69780002287487;-23.601360001415642
Rua Barão de Jundiaí 337, Lapa, São Paulo, 05073-010;-46.708089982489156;-23.52484001476543
Avenida Sadamu Inoue 291, Parelheiros, São Paulo, 04865-005;-46.72289574815869;-23.775723721601853
Avenida Brigadeiro Luís Antônio, Jardim Paulista, São Paulo, 01402-001;-46.65828492336827;-23.57637996020558
Avenida das Nações Unidas 8501, Itaim Bibi, São Paulo, 04795-100;-46.69403867816284;-23.599438874024834
Avenida Roque Petroni Júnior, Itaim Bibi, São Paulo, 04707-000;-46.699264928092845;-23.620514955194906
Avenida Cidade Jardim, Pinheiros, São Paulo, 01454-000;-46.681451653762096;-23.578478395979896
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Rua Sete de Abril 345, República, São Paulo, 01043-000;-46.64203002426868;-23.54503998232309
Rua Amador Bueno 229, Santo Amaro, São Paulo, 04752-005;-46.710389976720506;-23.652799992660434
Avenida Paulista, Bela Vista, São Paulo, 01310-100;-46.652252539180296;-23.56489597391186
Avenida Angélica 845, Santa Cecília, São Paulo, 01228-000;-46.6552600202408;-23.54045998469948
Avenida Brigadeiro Faria Lima 3064, Itaim Bibi, São Paulo, 01451-000;-46.684069962559306;-23.583290001183414
Avenida Presidente Juscelino Kubitschek 2041, Itaim Bibi, São Paulo, 04543-011;-46.69059996804717;-23.5903999924615
Rua Elvira Ferraz 250, Itaim Bibi, São Paulo, 04552-040;-46.681580034402;-23.59484998676686
04344-000, Jabaquara, São Paulo;-46.64437956947399;-23.63446681421728
Rua Cubatão 1190, Vila Mariana, São Paulo, 04013-004;-46.64095001604451;-23.582220009333554
Avenida Paulista 1450, Bela Vista, São Paulo, 01310-100;-46.65516002413591;-23.5623499953944
Avenida Alberto Byington 2023, Vila Maria, São Paulo, 02127-002;-46.5870999761797;-23.50137001532194
Avenida de Pinedo 353, Socorro, São Paulo, 04764-001;-46.71357996143101;-23.66860998033947
Praça Sílvio Romero 66, Tatuapé, São Paulo, 03081-000;-46.574389993480594;-23.545850009445957
Avenida Paes de Barros 1999, Móoca, São Paulo, 03115-001;-46.588950029848576;-23.56835001314448
Avenida Brigadeiro Faria Lima 1384, Pinheiros, São Paulo, 01451-001;-46.69176002344665;-23.56988000384061
Avenida Engenheiro Luís Carlos Berrini, Itaim Bibi, São Paulo, 04571-000;-46.692902291452576;-23.605075957753368
Avenida Paulista 1230, Bela Vista, São Paulo, 01310-100;-46.65329002153749;-23.563820013573306
Rua Leopoldo Couto Magalhães Júnior 758, Itaim Bibi, São Paulo, 04542-000;-46.68053003339122;-23.588089981855873
Avenida Paulista, Jardim Paulista, São Paulo, 01311-300;-46.65865490057442;-23.559599955826812
Rua Júlio Conceição, Bom Retiro, São Paulo, 01126-000;-46.6393240712251;-23.526420052592318
Avenida Marquês de São Vicente 637, Barra Funda, São Paulo, 01139-001;-46.666320025299825;-23.521740009785503
Rua Joaquim Floriano, Itaim Bibi, São Paulo, 04534-003;-46.67767168601992;-23.585419254841664
Rua Paula Sousa 146, Sé, São Paulo, 01027-001;-46.631630010265695;-23.538250012108236
Avenida Paulista 1274, Bela Vista, São Paulo, 01310-100;-46.65378002759712;-23.56338998003089
Rua Doutor César Castiglioni Júnior, Casa Verde, São Paulo, 02515-000;-46.65883697660474;-23.509366547579972
Avenida Paulista 2100, Consolação, São Paulo, 01310-200;-46.65989001591686;-23.55814001688647
Avenida Cidade Jardim 803, Itaim Bibi, São Paulo, 01453-000;-46.6864400295012;-23.583459986179818
Avenida Rangel Pestana 1341, Brás, São Paulo, 03002-000;-46.621480028434405;-23.54562001002283
Alameda Santos 1827, Jardim Paulista, São Paulo, 01419-002;-46.65878997494411;-23.56126998717025
Rua Roma 731, Lapa, São Paulo, 05050-090;-46.70375000066298;-23.522729996369563
Avenida Paulista 1274, Bela Vista, São Paulo, 01310-100;-46.65378002759712;-23.56338998003089
Avenida Brigadeiro Faria Lima 1924, Pinheiros, São Paulo, 01451-000;-46.68897002315566;-23.574269983719233
Rua Vergueiro 1737, Vila Mariana, São Paulo, 04101-000;-46.64056000608977;-23.5775900136575
Rua Funchal 325, Itaim Bibi, São Paulo, 04551-060;-46.68924000425696;-23.59374998770363
Avenida Roque Petroni Júnior 999, Santo Amaro, São Paulo, 04707-910;-46.696759996328865;-23.623339991841164
Avenida Paulista 1000, Bela Vista, São Paulo, 01310-100;-46.65205000278169;-23.564879989048876
Nan;100.77393496801147;18.776095735718457
Avenida Coronel Sezefredo Fagundes, Tucuruvi, São Paulo, 02306-002;-46.60375918852373;-23.464738578467635
Avenida das Nações Unidas, Itaim Bibi, São Paulo, 04794-000;-46.70008296098602;-23.619255222991598
Avenida Tucuruvi 834, Tucuruvi, São Paulo, 02304-002;-46.60393997403045;-23.48141999611697
Avenida Paulista 302, Bela Vista, São Paulo, 01310-000;-46.64685728749656;-23.569169229094626
Avenida Sapopemba 13446, São Mateus, São Paulo, 03989-000;-46.47817999426192;-23.612849998107578
